"animal_id","year_cap","event","wyey","dmp_pasture","birth_site","birth_year"
"90-2011-0-362",2018,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-362",2019,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-362",2021,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-363",2011,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-363",2012,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-363",2013,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-363",2014,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-363",2015,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-363",2016,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-363",2017,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-364",2011,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-365",2011,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-365",2012,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-365",2013,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-365",2014,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-365",2015,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-366",2011,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2011,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2012,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2013,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2014,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2015,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2016,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2017,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2018,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2019,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2020,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-367",2021,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2011,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2012,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2013,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2014,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2015,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2016,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2017,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2018,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2019,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2020,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-368",2021,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-369",2011,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-369",2012,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-370",2011,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-370",2012,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-370",2013,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-370",2014,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-370",2015,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-370",2016,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-370",2017,1,"east yana","pasture","east yana_pasture",2011
"90-2011-0-370",2018,1,"east yana","pasture","east yana_pasture",2011
"90-2012-0-001",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2020,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-001",2021,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-319",2021,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-320",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-320",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-320",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-321",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-321",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-321",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-321",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-321",2020,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2020,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-322",2021,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-323",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-324",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-324",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-324",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-324",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-324",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-324",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-324",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-324",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-325",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-325",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-325",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-325",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-325",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-325",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-325",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-325",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-326",2020,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2020,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-327",2021,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-328",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-328",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-328",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-328",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-328",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-328",2020,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-328",2021,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-329",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-329",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-329",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-329",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-329",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-329",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-329",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-329",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2020,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-346",2021,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-347",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-347",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-347",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-347",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-347",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-347",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-347",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-347",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-348",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-348",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-348",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-348",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-348",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2018,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2019,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-349",2021,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-350",2012,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-350",2013,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-350",2014,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-350",2015,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-350",2016,1,"east yana","pasture","east yana_pasture",2012
"90-2012-0-350",2017,1,"east yana","pasture","east yana_pasture",2012
"90-2013-0-273",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-273",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-273",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-273",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-273",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-273",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-273",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-273",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-273",2021,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-274",2021,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-275",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-275",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-275",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-275",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-275",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-275",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-275",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-275",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-276",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-276",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-276",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-276",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-276",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-276",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-277",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-277",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-277",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-277",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-277",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-278",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-278",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-278",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-278",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-278",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-278",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-278",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-278",2021,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-279",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-279",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-279",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-279",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-279",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-280",2021,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-281",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-281",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-282",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-282",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-282",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-283",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-283",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-283",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-283",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-283",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-283",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-283",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-284",2021,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-285",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-285",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-285",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-285",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-285",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-285",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-286",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-286",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-286",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-286",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-286",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-286",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-286",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-286",2021,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-287",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-287",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-287",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-287",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-288",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-288",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-288",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-288",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-288",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-288",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-288",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-288",2021,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-289",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-289",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-289",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-289",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-289",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-290",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-290",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-290",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-290",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-290",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-291",2021,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-292",2013,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-292",2014,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-292",2015,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-292",2016,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-292",2017,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-292",2018,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-292",2019,1,"east yana","pasture","east yana_pasture",2013
"90-2013-0-292",2020,1,"east yana","pasture","east yana_pasture",2013
"90-2014-0-456",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-456",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-456",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-456",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-456",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-456",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-456",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-456",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-457",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-457",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-457",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-457",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-457",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-457",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-457",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-457",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-458",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-458",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-458",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-458",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-458",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-458",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-458",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-458",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-459",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-459",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-459",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-459",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-459",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-459",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-460",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-460",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-460",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-460",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-460",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-460",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-460",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-460",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-461",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-462",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-462",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-462",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-462",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-462",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-462",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-462",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-462",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-463",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-463",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-463",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-463",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-463",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-463",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-463",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-463",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-464",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-464",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-464",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-464",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-464",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-464",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-464",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-464",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-465",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-465",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-465",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-465",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-465",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-466",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-466",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-466",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-466",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-466",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-466",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-466",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-466",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-467",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-467",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-467",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-467",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-467",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-467",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-467",2020,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-467",2021,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-468",2014,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-468",2015,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-468",2016,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-468",2017,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-468",2018,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-468",2019,1,"east yana","pasture","east yana_pasture",2014
"90-2014-0-469",2014,1,"east yana","pasture","east yana_pasture",2014
