animal_id,birth_year,age,status,cap_year
90-2009-0-056,2009,2.5,Alive-Cuddy,2011
90-2009-0-056,2009,3.5,Captured,2012
90-2009-0-056,2009,4.5,Alive-Cuddy,2013
90-2009-0-056,2009,5.5,Captured,2014
90-2009-0-056,2009,6.5,Captured,2015
90-2009-0-056,2009,7.5,Captured,2016
90-2009-0-056,2009,8.5,Captured,2017
90-2009-0-056,2009,9.5,Captured,2018
90-2009-0-056,2009,10.5,Captured,2019
90-2009-0-056,2009,11.5,Captured,2020
90-2009-0-057,2009,0.5,Captured,2009
90-2009-0-057,2009,1.5,Captured,2010
90-2009-0-057,2009,2.5,Captured,2011
90-2009-0-057,2009,3.5,Captured,2012
90-2009-0-057,2009,4.5,Captured,2013
90-2009-0-057,2009,5.5,Captured,2014
90-2009-0-057,2009,6.5,Captured,2015
90-2009-0-058,2009,0.5,Captured,2009
90-2009-0-058,2009,1.5,Captured,2010
90-2009-0-058,2009,2.5,Captured,2011
90-2009-0-058,2009,3.5,Captured,2012
90-2009-0-058,2009,4.5,Captured,2013
90-2009-0-058,2009,5.5,Captured,2014
90-2009-0-058,2009,6.5,Alive-Cuddy,2015
90-2009-0-058,2009,7.5,Captured,2016
90-2009-0-058,2009,8.5,Captured,2017
90-2009-0-058,2009,9.5,Captured,2018
90-2009-0-058,2009,10.5,Captured,2019
90-2009-0-058,2009,11.5,Captured,2020
90-2009-0-058,2021,12.5,Nat Mortality,2021
90-2009-0-059,2009,0.5,Captured,2009
90-2009-0-059,2009,1.5,Captured,2010
90-2009-0-059,2009,2.5,Captured,2011
90-2009-0-059,2009,3.5,Captured,2012
90-2009-0-059,2009,4.5,Captured,2013
90-2009-0-059,2009,5.5,Captured,2014
90-2009-0-059,2009,6.5,Captured,2015
90-2009-0-059,2009,7.5,Captured,2016
90-2009-0-059,2009,8.5,Captured,2017
90-2009-0-059,2009,9.5,Captured,2018
90-2009-0-059,2009,10.5,Captured,2019
90-2009-0-060,2009,0.5,Captured,2009
90-2009-0-060,2009,1.5,Captured,2010
90-2009-0-060,2009,2.5,Captured,2011
90-2009-0-060,2009,3.5,Captured,2012
90-2009-0-060,2009,4.5,Captured,2013
90-2009-0-060,2009,5.5,Captured,2014
90-2009-0-060,2009,6.5,Captured,2015
90-2009-0-060,2009,7.5,Captured,2016
90-2009-0-060,2009,8.5,Captured,2017
90-2009-0-060,2009,9.5,Captured,2018
90-2009-0-060,2009,10.5,Captured,2019
90-2009-0-060,2009,11.5,Captured,2020
90-2009-0-060,2021,12.5,Captured,2021
90-2009-0-061,2009,0.5,Captured,2009
90-2009-0-062,2009,0.5,Captured,2009
90-2009-0-062,2009,1.5,Captured,2010
90-2009-0-062,2009,2.5,Captured,2011
90-2009-0-062,2009,3.5,Captured,2012
90-2009-0-062,2009,4.5,Captured,2013
90-2009-0-062,2009,5.5,Alive-Cuddy,2014
90-2009-0-062,2009,6.5,Captured,2015
90-2009-0-062,2009,7.5,Captured,2016
90-2009-0-062,2009,8.5,Captured,2017
90-2009-0-063,2009,0.5,Captured,2009
90-2009-0-063,2009,1.5,Captured,2010
90-2009-0-063,2009,2.5,Captured,2011
90-2009-0-063,2009,3.5,Captured,2012
90-2009-0-063,2009,4.5,Captured,2013
90-2009-0-063,2009,5.5,Captured,2014
90-2009-0-063,2009,6.5,Captured,2015
90-2009-0-063,2009,7.5,Captured,2016
90-2009-0-063,2009,8.5,Captured,2017
90-2009-0-063,2009,9.5,Captured,2018
90-2009-0-064,2009,0.5,Captured,2009
90-2009-0-064,2009,1.5,Captured,2010
90-2009-0-064,2009,2.5,Captured,2011
90-2009-0-064,2009,3.5,Captured,2012
90-2009-0-064,2009,4.5,Captured,2013
90-2009-0-064,2009,5.5,Captured,2014
90-2009-0-066,2009,0.5,Captured,2009
90-2009-0-066,2009,1.5,Captured,2010
90-2009-0-066,2009,2.5,Captured,2011
90-2009-0-066,2009,3.5,Captured,2012
90-2009-0-066,2009,4.5,Alive-Cuddy,2013
90-2009-0-066,2009,5.5,Captured,2014
90-2009-0-066,2009,6.5,Captured,2015
90-2009-0-066,2009,7.5,Captured,2016
90-2009-0-067,2009,0.5,Captured,2009
90-2009-0-067,2009,1.5,Captured,2010
90-2009-0-067,2009,2.5,Captured,2011
90-2009-0-067,2009,3.5,Captured,2012
90-2009-0-067,2009,4.5,Captured,2013
90-2009-0-067,2009,5.5,Captured,2014
90-2009-0-067,2009,6.5,Alive-Cuddy,2015
90-2009-0-067,2009,7.5,Captured,2016
90-2009-0-067,2009,8.5,Captured,2017
90-2009-0-067,2009,9.5,Captured,2018
90-2009-0-067,2009,10.5,Captured,2019
90-2009-0-067,2009,11.5,Captured,2020
90-2009-0-068,2009,0.5,Captured,2009
90-2009-0-068,2009,1.5,Captured,2010
90-2009-0-068,2009,2.5,Captured,2011
90-2009-0-068,2009,3.5,Captured,2012
90-2009-0-068,2009,4.5,Captured,2013
90-2009-0-068,2009,5.5,Alive-Cuddy,2014
90-2009-0-068,2009,6.5,Captured,2015
90-2009-0-068,2009,7.5,Captured,2016
90-2009-0-068,2009,8.5,Alive-Cuddy,2017
90-2009-0-068,2009,9.5,Captured,2018
90-2009-0-068,2009,10.5,Alive-Cuddy,2019
90-2009-0-068,2009,11.5,Alive-Cuddy,2020
90-2009-0-069,2009,0.5,Captured,2009
90-2009-0-069,2009,1.5,Captured,2010
90-2009-0-069,2009,2.5,Captured,2011
90-2009-0-069,2009,3.5,Alive-Cuddy,2012
90-2009-0-069,2009,4.5,Captured,2013
90-2009-0-069,2009,5.5,Captured,2014
90-2009-0-069,2009,6.5,Captured,2015
90-2009-0-069,2009,7.5,Captured,2016
90-2009-0-069,2009,8.5,Captured,2017
90-2009-0-069,2009,9.5,Alive-Cuddy,2018
90-2009-0-069,2009,10.5,Captured,2019
90-2009-0-069,2009,11.5,Captured,2020
90-2009-0-069,2009,12.5,Harvested,2021
90-2009-0-070,2009,0.5,Captured,2009
90-2009-0-070,2009,1.5,Alive-Cuddy,2010
90-2009-0-070,2009,2.5,Alive-Cuddy,2011
90-2009-0-070,2009,3.5,Captured,2012
90-2009-0-070,2009,4.5,Captured,2013
90-2009-0-070,2009,5.5,Alive-Cuddy,2014
90-2009-0-070,2009,6.5,Alive-Cuddy,2015
90-2009-0-070,2009,7.5,Captured,2016
90-2009-0-070,2009,8.5,Captured,2017
90-2009-0-070,2009,9.5,Alive-Cuddy,2018
90-2009-0-070,2009,10.5,Alive-Cuddy,2019
90-2009-0-070,2009,11.5,Captured,2020
90-2010-0-101,2010,0.5,Captured,2010
90-2010-0-101,2010,1.5,Captured,2011
90-2010-0-101,2010,2.5,Captured,2012
90-2010-0-101,2010,3.5,Captured,2013
90-2010-0-101,2010,4.5,Alive-Cuddy,2014
90-2010-0-101,2010,5.5,Captured,2015
90-2010-0-101,2010,6.5,Captured,2016
90-2010-0-101,2010,7.5,Captured,2017
90-2010-0-101,2010,8.5,Captured,2018
90-2010-0-101,2010,9.5,Captured,2019
90-2010-0-101,2010,10.5,Captured,2020
90-2010-0-102,2010,0.5,Captured,2010
90-2010-0-102,2010,1.5,Alive-Cuddy,2011
90-2010-0-102,2010,2.5,Captured,2012
90-2010-0-102,2010,3.5,Captured,2013
90-2010-0-102,2010,4.5,Captured,2014
90-2010-0-102,2010,5.5,Captured,2015
90-2010-0-102,2010,6.5,Captured,2016
90-2010-0-102,2010,7.5,Captured,2017
90-2010-0-102,2010,8.5,Captured,2018
90-2010-0-102,2010,9.5,Captured,2019
90-2010-0-102,2010,10.5,Captured,2020
90-2010-0-102,2010,11.5,Alive-Cuddy,2021
90-2010-0-102,2010,12.5,Harvested,2022
90-2010-0-103,2010,0.5,Captured,2010
90-2010-0-103,2010,1.5,Captured,2011
90-2010-0-103,2010,2.5,Captured,2012
90-2010-0-103,2010,3.5,Captured,2013
90-2010-0-103,2010,4.5,Captured,2014
90-2010-0-104,2010,0.5,Captured,2010
90-2010-0-104,2010,1.5,Alive-Cuddy,2011
90-2010-0-104,2010,2.5,Captured,2012
90-2010-0-104,2010,3.5,Captured,2013
90-2010-0-104,2010,4.5,Alive-Cuddy,2014
90-2010-0-105,2010,0.5,Captured,2010
90-2010-0-105,2010,1.5,Alive-Cuddy,2011
90-2010-0-105,2010,2.5,Alive-Cuddy,2012
90-2010-0-105,2010,3.5,Captured,2013
90-2010-0-106,2010,0.5,Captured,2010
90-2010-0-106,2010,1.5,Alive-Cuddy,2011
90-2010-0-106,2010,2.5,Captured,2012
90-2010-0-106,2010,3.5,Alive-Cuddy,2013
90-2010-0-106,2010,4.5,Captured,2014
90-2010-0-106,2010,5.5,Captured,2015
90-2010-0-106,2010,6.5,Captured,2016
90-2010-0-106,2010,7.5,Captured,2017
90-2010-0-106,2010,8.5,Captured,2018
90-2010-0-106,2010,9.5,Captured,2019
90-2010-0-106,2010,10.5,Captured,2020
90-2010-0-106,2021,11.5,Captured,2021
90-2010-0-106,2010,12.5,Captured,2022
90-2010-0-107,2010,0.5,Captured,2010
90-2010-0-107,2010,2.5,Captured,2012
90-2010-0-107,2010,3.5,Captured,2013
90-2010-0-107,2010,4.5,Captured,2014
90-2010-0-107,2010,5.5,Alive-Cuddy,2015
90-2010-0-107,2010,6.5,Captured,2016
90-2010-0-107,2010,7.5,Captured,2017
90-2010-0-108,2010,0.5,Captured,2010
90-2010-0-108,2010,1.5,Captured,2011
90-2010-0-108,2010,2.5,Captured,2012
90-2010-0-108,2010,3.5,Alive-Cuddy,2013
90-2010-0-108,2010,4.5,Captured,2014
90-2010-0-108,2010,5.5,Captured,2015
90-2010-0-108,2010,6.5,Captured,2016
90-2010-0-108,2010,7.5,Captured,2017
90-2010-0-108,2010,8.5,Captured,2018
90-2010-0-108,2010,9.5,Alive-Cuddy,2019
90-2010-0-108,2010,10.5,Captured,2020
90-2010-0-109,2010,0.5,Captured,2010
90-2010-0-109,2010,1.5,Alive-Cuddy,2011
90-2010-0-109,2010,2.5,Captured,2012
90-2010-0-109,2010,3.5,Captured,2013
90-2010-0-109,2010,4.5,Captured,2014
90-2010-0-109,2010,5.5,Captured,2015
90-2010-0-109,2010,6.5,Captured,2016
90-2010-0-109,2010,7.5,Captured,2017
90-2010-0-109,2010,8.5,Captured,2018
90-2010-0-109,2010,9.5,Captured,2019
90-2010-0-109,2010,10.5,Captured,2020
90-2010-0-109,2021,11.5,Captured,2021
90-2010-0-110,2010,0.5,Captured,2010
90-2010-0-110,2010,1.5,Captured,2011
90-2010-0-110,2010,2.5,Captured,2012
90-2010-0-110,2010,3.5,Captured,2013
90-2010-0-110,2010,4.5,Captured,2014
90-2010-0-110,2010,5.5,Captured,2015
90-2010-0-110,2010,6.5,Captured,2016
90-2010-0-110,2010,7.5,Captured,2017
90-2010-0-111,2010,0.5,Captured,2010
90-2010-0-111,2010,1.5,Captured,2011
90-2010-0-111,2010,2.5,Captured,2012
90-2010-0-111,2010,3.5,Captured,2013
90-2010-0-111,2010,4.5,Alive-Cuddy,2014
90-2010-0-111,2010,5.5,Captured,2015
90-2010-0-111,2010,6.5,Captured,2016
90-2010-0-111,2010,7.5,Captured,2017
90-2010-0-112,2010,0.5,Captured,2010
90-2010-0-112,2010,1.5,Alive-Cuddy,2011
90-2010-0-112,2010,2.5,Captured,2012
90-2010-0-112,2010,3.5,Alive-Cuddy,2013
90-2010-0-112,2010,4.5,Captured,2014
90-2010-0-112,2010,5.5,Alive-Cuddy,2015
90-2010-0-112,2010,6.5,Captured,2016
90-2010-0-112,2010,7.5,Alive-Cuddy,2017
90-2010-0-112,2010,8.5,Captured,2018
90-2010-0-112,2010,9.5,Captured,2019
90-2010-0-112,2010,10.5,Alive-Cuddy,2020
90-2010-0-112,2010,11.5,Alive-Cuddy,2021
90-2010-0-113,2010,0.5,Captured,2010
90-2010-0-113,2010,1.5,Captured,2011
90-2010-0-113,2010,2.5,Captured,2012
90-2010-0-113,2010,3.5,Captured,2013
90-2010-0-113,2010,4.5,Captured,2014
90-2010-0-113,2010,5.5,Captured,2015
90-2010-0-113,2010,6.5,Captured,2016
90-2010-0-113,2010,7.5,Captured,2017
90-2010-0-113,2010,8.5,Captured,2018
90-2010-0-113,2010,9.5,Captured,2019
90-2010-0-113,2010,10.5,Captured,2020
90-2010-0-113,2021,11.5,Captured,2021
90-2010-0-113,2010,12.5,Harvested,2022
90-2010-0-114,2010,0.5,Captured,2010
90-2010-0-114,2010,1.5,Captured,2011
90-2010-0-114,2010,2.5,Captured,2012
90-2010-0-114,2010,3.5,Captured,2013
90-2010-0-114,2010,4.5,Captured,2014
90-2010-0-114,2010,5.5,Captured,2015
90-2010-0-114,2010,6.5,Captured,2016
90-2010-0-114,2010,7.5,Captured,2017
90-2010-0-115,2010,0.5,Captured,2010
90-2010-0-115,2010,1.5,Alive-Cuddy,2011
90-2010-0-115,2010,2.5,Captured,2012
90-2010-0-115,2010,3.5,Captured,2013
90-2010-0-115,2010,4.5,Captured,2014
90-2010-0-115,2010,5.5,Captured,2015
90-2010-0-115,2010,6.5,Captured,2016
90-2010-0-115,2010,7.5,Alive-Cuddy,2017
90-2011-0-351,2011,0.5,Captured,2011
90-2011-0-351,2011,1.5,Captured,2012
90-2011-0-351,2011,2.5,Captured,2013
90-2011-0-351,2011,3.5,Alive-Cuddy,2014
90-2011-0-351,2011,4.5,Captured,2015
90-2011-0-351,2011,5.5,Captured,2016
90-2011-0-351,2011,6.5,Captured,2017
90-2011-0-351,2011,7.5,Alive-Cuddy,2018
90-2011-0-351,2011,8.5,Captured,2019
90-2011-0-351,2011,9.5,Captured,2020
90-2011-0-351,2011,10.5,Alive-Cuddy,2021
90-2011-0-351,2011,11.5,Alive-Cuddy,2022
90-2011-0-352,2011,0.5,Captured,2011
90-2011-0-352,2011,1.5,Captured,2012
90-2011-0-352,2011,2.5,Alive-Cuddy,2013
90-2011-0-352,2011,3.5,Alive-Cuddy,2014
90-2011-0-352,2011,4.5,Captured,2015
90-2011-0-352,2011,5.5,Captured,2016
90-2011-0-352,2011,6.5,Captured,2017
90-2011-0-352,2011,7.5,Captured,2018
90-2011-0-352,2011,8.5,Captured,2019
90-2011-0-352,2011,9.5,Captured,2020
90-2011-0-352,2011,10.5,Alive-Cuddy,2021
90-2011-0-352,2011,11.5,Alive-Cuddy,2022
90-2011-0-353,2011,0.5,Captured,2011
90-2011-0-354,2011,0.5,Captured,2011
90-2011-0-354,2011,1.5,Captured,2012
90-2011-0-354,2011,2.5,Captured,2013
90-2011-0-354,2011,3.5,Captured,2014
90-2011-0-354,2011,4.5,Captured,2015
90-2011-0-354,2011,5.5,Captured,2016
90-2011-0-354,2011,6.5,Captured,2017
90-2011-0-354,2011,7.5,Captured,2018
90-2011-0-354,2011,8.5,Captured,2019
90-2011-0-355,2011,0.5,Captured,2011
90-2011-0-355,2011,1.5,Captured,2012
90-2011-0-355,2011,2.5,Captured,2013
90-2011-0-355,2011,3.5,Captured,2014
90-2011-0-355,2011,4.5,Captured,2015
90-2011-0-355,2011,5.5,Nat Mortality,2016
90-2011-0-355,2011,11.5,Alive-Cuddy,2022
90-2011-0-356,2011,0.5,Captured,2011
90-2011-0-356,2011,1.5,Captured,2012
90-2011-0-356,2011,2.5,Alive-Cuddy,2013
90-2011-0-356,2011,3.5,Alive-Cuddy,2014
90-2011-0-356,2011,4.5,Alive-Cuddy,2015
90-2011-0-356,2011,5.5,Captured,2016
90-2011-0-356,2011,6.5,Captured,2017
90-2011-0-356,2011,7.5,Captured,2018
90-2011-0-356,2011,8.5,Alive-Cuddy,2019
90-2011-0-356,2011,9.5,Alive-Cuddy,2020
90-2011-0-356,2011,10.5,Nat Mortality,2021
90-2011-0-357,2011,0.5,Captured,2011
90-2011-0-357,2011,1.5,Captured,2012
90-2011-0-357,2011,2.5,Captured,2013
90-2011-0-357,2011,3.5,Captured,2014
90-2011-0-357,2011,4.5,Captured,2015
90-2011-0-357,2011,5.5,Captured,2016
90-2011-0-357,2011,6.5,Captured,2017
90-2011-0-358,2011,0.5,Captured,2011
90-2011-0-358,2011,1.5,Captured,2012
90-2011-0-358,2011,2.5,Captured,2013
90-2011-0-358,2011,3.5,Alive-Cuddy,2014
90-2011-0-359,2011,0.5,Captured,2011
90-2011-0-359,2011,1.5,Alive-Cuddy,2012
90-2011-0-359,2011,2.5,Captured,2013
90-2011-0-359,2011,3.5,Captured,2014
90-2011-0-359,2011,4.5,Captured,2015
90-2011-0-359,2011,5.5,Captured,2016
90-2011-0-359,2011,6.5,Captured,2017
90-2011-0-360,2011,0.5,Captured,2011
90-2011-0-360,2011,1.5,Captured,2012
90-2011-0-360,2011,2.5,Captured,2013
90-2011-0-360,2011,3.5,Captured,2014
90-2011-0-360,2011,4.5,Captured,2015
90-2011-0-360,2011,5.5,Captured,2016
90-2011-0-360,2011,6.5,Captured,2017
90-2011-0-360,2011,7.5,Captured,2018
90-2011-0-360,2011,8.5,Captured,2019
90-2011-0-360,2011,9.5,Alive-Cuddy,2020
90-2011-0-361,2011,0.5,Captured,2011
90-2011-0-362,2011,0.5,Captured,2011
90-2011-0-362,2011,1.5,Captured,2012
90-2011-0-362,2011,2.5,Captured,2013
90-2011-0-362,2011,3.5,Captured,2014
90-2011-0-362,2011,4.5,Captured,2015
90-2011-0-362,2011,5.5,Captured,2016
90-2011-0-362,2011,6.5,Captured,2017
90-2011-0-362,2011,7.5,Captured,2018
90-2011-0-362,2011,8.5,Captured,2019
90-2011-0-362,2021,10.5,Captured,2021
90-2011-0-362,2011,11.5,Captured,2022
90-2011-0-363,2011,0.5,Captured,2011
90-2011-0-363,2011,1.5,Captured,2012
90-2011-0-363,2011,2.5,Captured,2013
90-2011-0-363,2011,3.5,Captured,2014
90-2011-0-363,2011,4.5,Alive-Cuddy,2015
90-2011-0-363,2011,5.5,Captured,2016
90-2011-0-363,2011,6.5,Captured,2017
90-2011-0-364,2011,0.5,Captured,2011
90-2011-0-365,2011,0.5,Captured,2011
90-2011-0-365,2011,1.5,Captured,2012
90-2011-0-365,2011,2.5,Captured,2013
90-2011-0-365,2011,3.5,Captured,2014
90-2011-0-365,2011,4.5,Alive-Cuddy,2015
90-2011-0-366,2011,0.5,Captured,2011
90-2011-0-367,2011,0.5,Captured,2011
90-2011-0-367,2011,1.5,Captured,2012
90-2011-0-367,2011,2.5,Alive-Cuddy,2013
90-2011-0-367,2011,3.5,Captured,2014
90-2011-0-367,2011,4.5,Alive-Cuddy,2015
90-2011-0-367,2011,5.5,Captured,2016
90-2011-0-367,2011,6.5,Captured,2017
90-2011-0-367,2011,7.5,Captured,2018
90-2011-0-367,2011,8.5,Captured,2019
90-2011-0-367,2011,9.5,Captured,2020
90-2011-0-367,2011,10.5,Alive-Cuddy,2021
90-2011-0-368,2011,0.5,Captured,2011
90-2011-0-368,2011,1.5,Captured,2012
90-2011-0-368,2011,2.5,Captured,2013
90-2011-0-368,2011,3.5,Captured,2014
90-2011-0-368,2011,4.5,Captured,2015
90-2011-0-368,2011,5.5,Captured,2016
90-2011-0-368,2011,6.5,Captured,2017
90-2011-0-368,2011,7.5,Captured,2018
90-2011-0-368,2011,8.5,Alive-Cuddy,2019
90-2011-0-368,2011,9.5,Captured,2020
90-2011-0-368,2021,10.5,Captured,2021
90-2011-0-369,2011,0.5,Captured,2011
90-2011-0-369,2011,1.5,Captured,2012
90-2011-0-370,2011,0.5,Captured,2011
90-2011-0-370,2011,1.5,Alive-Cuddy,2012
90-2011-0-370,2011,2.5,Captured,2013
90-2011-0-370,2011,3.5,Captured,2014
90-2011-0-370,2011,4.5,Captured,2015
90-2011-0-370,2011,5.5,Captured,2016
90-2011-0-370,2011,6.5,Captured,2017
90-2011-0-370,2011,7.5,Captured,2018
90-2012-0-001,2012,0.5,Captured,2012
90-2012-0-001,2012,1.5,Alive-Cuddy,2013
90-2012-0-001,2012,2.5,Captured,2014
90-2012-0-001,2012,3.5,Captured,2015
90-2012-0-001,2012,4.5,Captured,2016
90-2012-0-001,2012,5.5,Alive-Cuddy,2017
90-2012-0-001,2012,6.5,Captured,2018
90-2012-0-001,2012,7.5,Alive-Cuddy,2019
90-2012-0-001,2012,8.5,Captured,2020
90-2012-0-001,2021,9.5,Captured,2021
90-2012-0-319,2012,0.5,Captured,2012
90-2012-0-319,2012,1.5,Captured,2013
90-2012-0-319,2012,2.5,Captured,2014
90-2012-0-319,2012,3.5,Alive-Cuddy,2015
90-2012-0-319,2012,4.5,Captured,2016
90-2012-0-319,2012,5.5,Captured,2017
90-2012-0-319,2012,6.5,Captured,2018
90-2012-0-319,2012,7.5,Alive-Cuddy,2019
90-2012-0-319,2021,9.5,Captured,2021
90-2012-0-320,2012,0.5,Captured,2012
90-2012-0-320,2012,1.5,Alive-Cuddy,2013
90-2012-0-320,2012,2.5,Harvested,2014
90-2012-0-321,2012,0.5,Captured,2012
90-2012-0-321,2012,1.5,Captured,2013
90-2012-0-321,2012,2.5,Captured,2014
90-2012-0-321,2012,3.5,Captured,2015
90-2012-0-321,2012,8.5,Alive-Cuddy,2020
90-2012-0-322,2012,0.5,Captured,2012
90-2012-0-322,2012,1.5,Alive-Cuddy,2013
90-2012-0-322,2012,2.5,Alive-Cuddy,2014
90-2012-0-322,2012,3.5,Captured,2015
90-2012-0-322,2012,4.5,Captured,2016
90-2012-0-322,2012,5.5,Captured,2017
90-2012-0-322,2012,6.5,Captured,2018
90-2012-0-322,2012,7.5,Alive-Cuddy,2019
90-2012-0-322,2012,8.5,Captured,2020
90-2012-0-322,2021,9.5,Nat Mortality,2021
90-2012-0-323,2012,0.5,Captured,2012
90-2012-0-324,2012,0.5,Captured,2012
90-2012-0-324,2012,1.5,Captured,2013
90-2012-0-324,2012,2.5,Captured,2014
90-2012-0-324,2012,3.5,Captured,2015
90-2012-0-324,2012,4.5,Captured,2016
90-2012-0-324,2012,5.5,Captured,2017
90-2012-0-324,2012,6.5,Captured,2018
90-2012-0-324,2012,7.5,Captured,2019
90-2012-0-325,2012,0.5,Captured,2012
90-2012-0-325,2012,1.5,Alive-Cuddy,2013
90-2012-0-325,2012,2.5,Captured,2014
90-2012-0-325,2012,3.5,Captured,2015
90-2012-0-325,2012,4.5,Captured,2016
90-2012-0-325,2012,5.5,Captured,2017
90-2012-0-325,2012,6.5,Alive-Cuddy,2018
90-2012-0-325,2012,7.5,Captured,2019
90-2012-0-326,2012,0.5,Captured,2012
90-2012-0-326,2012,1.5,Captured,2013
90-2012-0-326,2012,2.5,Captured,2014
90-2012-0-326,2012,3.5,Captured,2015
90-2012-0-326,2012,4.5,Captured,2016
90-2012-0-326,2012,5.5,Alive-Cuddy,2017
90-2012-0-326,2012,6.5,Captured,2018
90-2012-0-326,2012,7.5,Alive-Cuddy,2019
90-2012-0-326,2012,8.5,Captured,2020
90-2012-0-327,2012,0.5,Captured,2012
90-2012-0-327,2012,1.5,Alive-Cuddy,2013
90-2012-0-327,2012,3.5,Captured,2015
90-2012-0-327,2012,4.5,Captured,2016
90-2012-0-327,2012,5.5,Alive-Cuddy,2017
90-2012-0-327,2012,6.5,Captured,2018
90-2012-0-327,2012,7.5,Alive-Cuddy,2019
90-2012-0-327,2012,8.5,Alive-Cuddy,2020
90-2012-0-327,2012,9.5,Alive-Cuddy,2021
90-2012-0-328,2012,0.5,Captured,2012
90-2012-0-328,2012,1.5,Captured,2013
90-2012-0-328,2012,3.5,Alive-Cuddy,2015
90-2012-0-328,2012,5.5,Alive-Cuddy,2017
90-2012-0-328,2012,7.5,Captured,2019
90-2012-0-328,2012,8.5,Captured,2020
90-2012-0-328,2021,9.5,Captured,2021
90-2012-0-328,2012,10.5,Captured,2022
90-2012-0-329,2012,0.5,Captured,2012
90-2012-0-329,2012,1.5,Captured,2013
90-2012-0-329,2012,2.5,Captured,2014
90-2012-0-329,2012,3.5,Captured,2015
90-2012-0-329,2012,4.5,Captured,2016
90-2012-0-329,2012,5.5,Captured,2017
90-2012-0-329,2012,6.5,Captured,2018
90-2012-0-329,2012,7.5,Captured,2019
90-2012-0-346,2012,0.5,Captured,2012
90-2012-0-346,2012,1.5,Captured,2013
90-2012-0-346,2012,2.5,Alive-Cuddy,2014
90-2012-0-346,2012,3.5,Captured,2015
90-2012-0-346,2012,4.5,Alive-Cuddy,2016
90-2012-0-346,2012,5.5,Captured,2017
90-2012-0-346,2012,6.5,Alive-Cuddy,2018
90-2012-0-346,2012,7.5,Captured,2019
90-2012-0-346,2012,8.5,Alive-Cuddy,2020
90-2012-0-346,2021,9.5,Captured,2021
90-2012-0-346,2012,10.5,Captured,2022
90-2012-0-347,2012,0.5,Captured,2012
90-2012-0-347,2012,1.5,Captured,2013
90-2012-0-347,2012,2.5,Captured,2014
90-2012-0-347,2012,3.5,Captured,2015
90-2012-0-347,2012,4.5,Captured,2016
90-2012-0-347,2012,5.5,Captured,2017
90-2012-0-347,2012,6.5,Captured,2018
90-2012-0-347,2012,7.5,Captured,2019
90-2012-0-348,2012,0.5,Captured,2012
90-2012-0-348,2012,1.5,Captured,2013
90-2012-0-348,2012,2.5,Captured,2014
90-2012-0-348,2012,3.5,Captured,2015
90-2012-0-348,2012,4.5,Captured,2016
90-2012-0-349,2012,0.5,Captured,2012
90-2012-0-349,2012,1.5,Captured,2013
90-2012-0-349,2012,2.5,Captured,2014
90-2012-0-349,2012,3.5,Captured,2015
90-2012-0-349,2012,4.5,Captured,2016
90-2012-0-349,2012,5.5,Captured,2017
90-2012-0-349,2012,6.5,Captured,2018
90-2012-0-349,2012,7.5,Captured,2019
90-2012-0-349,2012,9.5,Alive-Cuddy,2021
90-2012-0-349,2012,10.5,Alive-Cuddy,2022
90-2012-0-350,2012,0.5,Captured,2012
90-2012-0-350,2012,1.5,Captured,2013
90-2012-0-350,2012,2.5,Captured,2014
90-2012-0-350,2012,3.5,Captured,2015
90-2012-0-350,2012,4.5,Captured,2016
90-2012-0-350,2012,5.5,Captured,2017
90-2013-0-273,2013,0.5,Captured,2013
90-2013-0-273,2013,1.5,Alive-Cuddy,2014
90-2013-0-273,2013,2.5,Captured,2015
90-2013-0-273,2013,3.5,Captured,2016
90-2013-0-273,2013,4.5,Captured,2017
90-2013-0-273,2013,5.5,Captured,2018
90-2013-0-273,2013,6.5,Alive-Cuddy,2019
90-2013-0-273,2013,7.5,Captured,2020
90-2013-0-273,2021,8.5,Captured,2021
90-2013-0-274,2013,0.5,Captured,2013
90-2013-0-274,2013,1.5,Captured,2014
90-2013-0-274,2013,2.5,Captured,2015
90-2013-0-274,2013,3.5,Captured,2016
90-2013-0-274,2013,4.5,Captured,2017
90-2013-0-274,2013,5.5,Captured,2018
90-2013-0-274,2013,6.5,Captured,2019
90-2013-0-274,2013,7.5,Captured,2020
90-2013-0-274,2021,8.5,Captured,2021
90-2013-0-274,2013,9.5,Alive-Cuddy,2022
90-2013-0-275,2013,0.5,Captured,2013
90-2013-0-275,2013,1.5,Captured,2014
90-2013-0-275,2013,2.5,Captured,2015
90-2013-0-275,2013,3.5,Captured,2016
90-2013-0-275,2013,4.5,Captured,2017
90-2013-0-275,2013,5.5,Captured,2018
90-2013-0-275,2013,6.5,Captured,2019
90-2013-0-275,2013,7.5,Captured,2020
90-2013-0-276,2013,0.5,Captured,2013
90-2013-0-276,2013,1.5,Captured,2014
90-2013-0-276,2013,2.5,Captured,2015
90-2013-0-276,2013,3.5,Captured,2016
90-2013-0-276,2013,4.5,Captured,2017
90-2013-0-276,2013,5.5,Dead-Capture,2018
90-2013-0-277,2013,0.5,Captured,2013
90-2013-0-277,2013,1.5,Alive-Cuddy,2014
90-2013-0-277,2013,2.5,Captured,2015
90-2013-0-277,2013,3.5,Captured,2016
90-2013-0-277,2013,4.5,Captured,2017
90-2013-0-278,2013,0.5,Captured,2013
90-2013-0-278,2013,1.5,Captured,2014
90-2013-0-278,2013,2.5,Captured,2015
