animal_id,birth_year,bs,year,status,ageclass,sum.jun.jul.aug,sum.march.apr.may,sum.sept.oct,oct,annual,annual.sc,sum.march.apr.may.sc,sum.jun.jul.aug.sc,weight,bcsin,weightkg,bcscm
270-2007-1-066,2007,dmp,2015,1,8,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,171,189.75,77.73,481.97
270-2007-1-066,2007,dmp,2016,0,9,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,158,202.125,71.82,513.40
270-2007-1-066,2007,dmp,2017,0,10,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2007-1-066,2007,dmp,2018,0,11,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2007-1-066,2007,dmp,2019,0,12,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2007-1-066,2007,dmp,2020,0,13,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2007-1-066,2007,dmp,2021,0,14,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2007-1-066,2007,dmp,2022,0,15,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,110,71.875,50.00,182.56
270-2008-1-006,2008,dmp,2010,0,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2011,0,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2012,0,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2013,0,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2014,0,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2015,0,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2016,0,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2017,0,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-006,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,89,52,40.45,132.08
270-2008-1-008,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,178,173.875,80.91,441.64
270-2008-1-008,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,178,177,80.91,449.58
270-2008-1-008,2008,dmp,2014,2,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,167,190,75.91,482.60
270-2008-1-008,2008,dmp,2015,0,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2016,0,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2017,0,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-008,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-011,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-011,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,99,45.75,45.00,116.21
270-2008-1-011,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,140,105.75,63.64,268.61
270-2008-1-011,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,152,135,69.09,342.90
270-2008-1-011,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,175,157,79.55,398.78
270-2008-1-011,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,186,170.75,84.55,433.71
270-2008-1-011,2008,dmp,2014,1,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,180,177.5,81.82,450.85
270-2008-1-011,2008,dmp,2015,1,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,175,185.125,79.55,470.22
270-2008-1-011,2008,dmp,2016,0,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2008-1-011,2008,dmp,2017,0,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-011,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-011,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-011,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-011,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-011,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-012,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-012,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,98,29.25,44.55,74.30
270-2008-1-012,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,137,93.5,62.27,237.49
270-2008-1-012,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,145,111.875,65.91,284.16
270-2008-1-012,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,174,131.875,79.09,334.96
270-2008-1-012,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,184,143.125,83.64,363.54
270-2008-1-012,2008,dmp,2014,1,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,196,157.375,89.09,399.73
270-2008-1-012,2008,dmp,2015,1,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,186,163,84.55,414.02
270-2008-1-012,2008,dmp,2016,1,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,167,NA,424.18
270-2008-1-012,2008,dmp,2017,0,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,173,143.125,78.64,363.54
270-2008-1-012,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-012,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-012,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-012,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-012,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-013,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-013,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,116,51.875,52.73,131.76
270-2008-1-013,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,143,114.375,65.00,290.51
270-2008-1-013,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,162,125.125,73.64,317.82
270-2008-1-013,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,185,157.875,84.09,401.00
270-2008-1-013,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2008-1-013,2008,dmp,2014,1,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,187,168.5,85.00,427.99
270-2008-1-013,2008,dmp,2015,1,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,191,177.625,86.82,451.17
270-2008-1-013,2008,dmp,2016,1,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,146,180.875,66.36,459.42
270-2008-1-013,2008,dmp,2017,1,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,148,155.25,67.27,394.34
270-2008-1-013,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-013,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-013,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-013,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-013,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,116,50.875,52.73,129.22
270-2008-1-014,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,159,99.625,72.27,253.05
270-2008-1-014,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,186,154.375,84.55,392.11
270-2008-1-014,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,213,149.625,96.82,380.05
270-2008-1-014,2008,dmp,2014,1,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,213,157.625,96.82,400.37
270-2008-1-014,2008,dmp,2015,1,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,199,156.625,90.45,397.83
270-2008-1-014,2008,dmp,2016,1,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2017,0,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-014,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-017,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-017,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,119,65,54.09,165.10
270-2008-1-017,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,145,119.75,65.91,304.17
270-2008-1-017,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,161,151.625,73.18,385.13
270-2008-1-017,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,182,168.125,82.73,427.04
270-2008-1-017,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,193,189.125,87.73,480.38
270-2008-1-017,2008,dmp,2014,1,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,196,186.75,89.09,474.35
270-2008-1-017,2008,dmp,2015,1,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,191,200.5,86.82,509.27
270-2008-1-017,2008,dmp,2016,1,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,186,193.125,84.55,490.54
270-2008-1-017,2008,dmp,2017,1,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-017,2008,dmp,2018,1,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,174,178.875,79.09,454.34
270-2008-1-017,2008,dmp,2019,1,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,182,198.125,82.73,503.24
270-2008-1-017,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-017,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-017,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,99,40.125,45.00,101.92
270-2008-1-018,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,150,112.5,68.18,285.75
270-2008-1-018,2008,dmp,2011,0,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,196,175.625,89.09,446.09
270-2008-1-018,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2014,0,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2015,1,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,182,169.875,82.73,431.48
270-2008-1-018,2008,dmp,2016,1,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,190,178.25,86.36,452.76
270-2008-1-018,2008,dmp,2017,1,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2018,1,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,147,145.625,66.82,369.89
270-2008-1-018,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-018,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,115,37.5,52.27,95.25
270-2008-1-019,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,145,90,65.91,228.60
270-2008-1-019,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2014,2,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,205,166,93.18,421.64
270-2008-1-019,2008,dmp,2015,0,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2016,0,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2017,0,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-019,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-022,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-022,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,108,49.25,49.09,125.10
270-2008-1-022,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA
270-2008-1-022,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,162,117.125,73.64,297.50
270-2008-1-022,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,150,156.375,68.18,397.19
270-2008-1-022,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,200,177.875,90.91,451.80
270-2008-1-022,2008,dmp,2014,1,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,195.875,NA,497.52
270-2008-1-022,2008,dmp,2015,1,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,185,180.5,84.09,458.47
270-2008-1-022,2008,dmp,2016,1,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,161,176.25,73.18,447.68
270-2008-1-022,2008,dmp,2017,0,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-022,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-022,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-022,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-022,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-022,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2009,1,1,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2010,1,2,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,115,91.125,52.27,231.46
270-2008-1-028,2008,dmp,2011,1,3,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,127,122.25,57.73,310.52
270-2008-1-028,2008,dmp,2012,1,4,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,153,141.125,69.55,358.46
270-2008-1-028,2008,dmp,2013,1,5,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2014,1,6,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2015,0,7,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2016,0,8,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2017,0,9,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2018,0,10,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2019,0,11,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2020,0,12,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2021,0,13,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2008-1-028,2008,dmp,2022,0,14,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
270-2009-1-002,2009,dmp,2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA
270-2009-1-002,2009,dmp,2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA
270-2009-1-002,2009,dmp,2010,1,1,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,124,50.875,56.36,129.22
270-2009-1-002,2009,dmp,2011,1,2,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,149,97.75,67.73,248.29
270-2009-1-002,2009,dmp,2012,1,3,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,178,115.625,80.91,293.69
270-2009-1-002,2009,dmp,2013,1,4,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA
270-2009-1-002,2009,dmp,2014,1,5,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,216,132.25,98.18,335.92
270-2009-1-002,2009,dmp,2015,1,6,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,199,129.5,90.45,328.93
270-2009-1-002,2009,dmp,2016,1,7,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,184,124.875,83.64,317.18
270-2009-1-002,2009,dmp,2017,1,8,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,178,127.25,80.91,323.22
270-2009-1-002,2009,dmp,2018,1,9,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA
270-2009-1-002,2009,dmp,2019,0,10,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA
270-2009-1-002,2009,dmp,2020,0,11,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA
270-2009-1-002,2009,dmp,2021,0,12,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA
270-2009-1-002,2009,dmp,2022,0,13,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA
